id,slug,name,kind,expectedCategory,actualCategoryIds,status
coffeeBrunchRestaurants_e05f85a7bf8b,gaby-e05f,Gaby,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_e07c2fe046a1,koulouri-lab-e07c,Koulouri Lab,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_e16b7b061028,decimo-coffee-brunch-e16b,Decimo Coffee & Brunch,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_e22044bf3986,hue-roastery-e220,Hue Roastery,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_e280eb914580,gallaria-e280,Gallaria,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_e2f6b0012785,arleta-e2f6,Arleta,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_e317c423742b,spoon-e317,Spoon,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_e35f2fd907c7,aeriko-cafe-bar-makrinitsa-e35f,Aeriko cafe bar - Makrinitsa,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_e4c2bdc534b9,bookali-e4c2,bookAli,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_e533a6bcb85f,naval-cafe-bar-restaurant-e533,NAVAL Cafe Bar Restaurant,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_e5ec2340781f,cantina-analogue-bohemian-wine-gallery-tinos-e5ec,Cantina Analogue Bohemian WIne Gallery Tinos,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_e658f493120b,sourloulou-kythnos-e658,Sourloulou Kythnos,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_e705f1112f3d,dimitra-goynaridi-e705,Δήμητρα Γουναρίδη,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_e72432c365d7,nisos-cafe-bar-e724,Nisos Café Bar,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_e74c2a6900af,kohi-beach-e74c,Kohi beach,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_e7c71ac4865d,petrino-anthousa-e7c7,Petrino Anthousa,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_e7e97fb2d3e5,anemos-cafe-bar-e7e9,Anemos Cafe Bar,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_e8ba4bec6d9a,zatopek-book-cafe-e8ba,Zatopek book cafe,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_ea5204c1a6d8,boken-athens-ea52,Boken Athens,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_eb01fc18d144,mangiare-gastro-pizza-pasta-bar-eb01,Mangiare Gastro Pizza Pasta Bar,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_eb390a2ff655,ohayo-teahouse-eb39,Ohayo Teahouse,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_eb79294668c4,ermou-18-beyond-the-horizon-eb79,Ermou 18 Beyond the Horizon,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_ebe61501db3c,anemologio-enallaktiko-kafe-ebe6,Ανεμολόγιο εναλλακτικό καφέ,restaurant,coffee-brunch,coffee-brunch|greek-restaurants,OK
coffeeBrunchRestaurants_ebff8d600624,jenkins-lounge-eatery-ebff,Jenkins Lounge Eatery,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_ec0f2731baff,epta-syros-island-ec0f,Epta - Syros Island,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_ec562584f606,lago-seaside-experience-ec56,Lago Seaside Experience,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_ed0ec5618011,las-ramblas-breakfast-and-coffee-brewers-skg-ed0e,Las Ramblas Breakfast and Coffee Brewers Skg,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_ed186b21821d,grand-cafe-ed18,Grand Cafe,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_ed24a7ddbf8d,the-makers-ed24,The Makers,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_ef8ff3ba5523,melina-mercouri-cafe-ef8f,Melina Mercouri Café,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_efaa1eb785fb,antilalos-efaa,Antilalos,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_efaa63d4fa10,dope-efaa,Dope,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_efd5bd610439,threefolds-sifnos-efd5,Threefolds sifnos,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_f000d793a460,bungalow7-athens-f000,Bungalow7 Athens,restaurant,coffee-brunch,coffee-brunch|luxury-dining,OK
coffeeBrunchRestaurants_f04e1b347f8a,tabya-f04e,Tabya,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_f0c9993cb8f3,piccadilly-cafe-bar-f0c9,Piccadilly Cafe - Bar,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_f0eff25de691,amandine-s-bagels-f0ef,Amandine's Bagels,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_f1796bb2ea7c,plegma-coffee-living-f179,Plegma Coffee & Living,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_f243ffc9ef50,kanela-homemade-delicacies-f243,Kanela | Homemade Delicacies,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_f2909cf2cf63,fresko-yogurt-bar-f290,Fresko Yogurt Bar,restaurant,coffee-brunch,coffee-brunch|desserts,OK
coffeeBrunchRestaurants_f2fc2f9837eb,green-park-f2fc,Green Park,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_f33248e61009,prasini-tenta-lykavittos-f332,Πράσινη Τέντα  Λυκαβηττός,restaurant,coffee-brunch,coffee-brunch|rooftop-lounges,OK
coffeeBrunchRestaurants_f3a3be0d750a,alsos-cholargou-alsos-cholargoy-f3a3,Alsos Cholargou / Άλσος Χολαργού,restaurant,coffee-brunch,coffee-brunch|family-friendly,OK
coffeeBrunchRestaurants_f3e4019c450d,thokos-cafe-bar-bistro-f3e4,Thokos Cafe Bar Bistro,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_f566655a51a7,sahara-resort-f566,Sahara Resort,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_f590b11239fb,old-dog-f590,Old Dog,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_f6927d333ac7,local-thessaloniki-f692,LOCAL Thessaloniki,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_f69353dde3df,ammos-beach-bar-restaurant-kefalonia-f693,Ammos Beach Bar & Restaurant | Kefalonia,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_f6e68f133ff0,chez-michel-f6e6,Chez Michel,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_f7db517498a0,beach-house-by-flamingo-f7db,Beach House by flamingo,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_f80aae297d57,the-coffee-rawsters-f80a,The Coffee Rawsters,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_f84032a69c94,zeabakery-f840,zeabakery,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_f963fc29535a,eldoris-restaurant-beach-bar-possidi-f963,Eldoris Restaurant Beach Bar Possidi,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_f9825eace7fc,les-zazous-f982,Les Zazous,restaurant,coffee-brunch,coffee-brunch|luxury-dining,OK
coffeeBrunchRestaurants_f9a995ba9231,zattero-seaside-bar-f9a9,Zattero Seaside Bar,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_f9e9f62cb460,el-burro-mykonos-f9e9,El Burro Mykonos,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_fa8dbaffc7b9,pergalidi-fa8d,Pergalídi,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_fb20c8dc39dd,louiza-athens-fb20,Louiza Athens,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_fb26a559a60b,fairytale-athens-cafe-suites-fb26,Fairytale Athens Café & Suites,restaurant,coffee-brunch,coffee-brunch|desserts,OK
coffeeBrunchRestaurants_fb908cdb56f2,beetroot-fb90,Beetroot,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_fbce3a8d9ac7,free-thinking-zone-fbce,Free Thinking Zone,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_fbea8c421ce3,caretta-athens-fbea,Caretta Athens,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_fbed74066d32,gran-caffe-italiano-fbed,Gran Caffè Italiano,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_fc07764e5b52,season-beach-house-koursaros-fc07,Season beach house (KOURSAROS),restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_fd2a487a0b78,ypsilon-fd2a,Υpsilon,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_fe42c1fe0d07,la-belle-epoque-fe42,La Belle Époque,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_fe6dc1179f31,the-roosters-ilisia-fe6d,The Roosters Ilisia,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_febf410e8642,costa-costa-beach-bar-febf,Costa Costa Beach Bar,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_fee7b450e2e2,bored-c-mon-hub-fee7,Bored  C'mon hub,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_ff1094e6f54f,manassu-beach-bar-and-restaurant-ff10,Manassu Beach Bar and Restaurant,restaurant,coffee-brunch,coffee-brunch,OK
coffeeBrunchRestaurants_ffafa520148c,koufonisia-bakery-ffaf,Koufonisia Bakery,restaurant,coffee-brunch,coffee-brunch,OK
dessertsRestaurants_01136de60da9,l-arte-del-gelato-0113,L’arte del gelato,restaurant,desserts,desserts,OK
dessertsRestaurants_01f94a155dc7,cinnabon-01f9,Cinnabon,restaurant,desserts,desserts,OK
dessertsRestaurants_0236d86220bb,zacharoplasteio-fouad-glyka-anatolis-0236,Ζαχαροπλαστείο Fouad Γλυκά Ανατολής,restaurant,desserts,desserts,OK
dessertsRestaurants_02779f6a74e0,luku-matters-stuffed-lukumades-more-0277,Luku-matters (stuffed lukumades & more),restaurant,desserts,desserts,OK
dessertsRestaurants_02af5db1ffaa,overoll-croissanterie-02af,Overoll Croissanterie,restaurant,desserts,desserts,OK
dessertsRestaurants_040357268baa,galaktopoleio-stamoy-0403,Γαλακτοπωλείο ΣΤΑΜΟΥ,restaurant,desserts,desserts,OK
dessertsRestaurants_04457d12c48e,yammy-donuts-0445,Yammy Donuts,restaurant,desserts,desserts,OK
dessertsRestaurants_0447f5ff16d8,pie-serres-lambrakis-0447,Pie "SERRES" Lambrakis,restaurant,desserts,desserts,OK
dessertsRestaurants_047955347234,django-gelato-syros-0479,Django Gelato Syros,restaurant,desserts,desserts,OK
dessertsRestaurants_055560d21207,zacharoplasteio-lido-0555,Ζαχαροπλαστείο Lido,restaurant,desserts,desserts,OK
dessertsRestaurants_0565a393e110,sweet-smelling-kitchen-0565,Sweet Smelling Kitchen,restaurant,desserts,desserts,OK
dessertsRestaurants_059711f45839,mesklies-zacharoplasteio-tinos-0597,Μεσκλιές ζαχαροπλαστείο Τήνος,restaurant,desserts,desserts,OK
dessertsRestaurants_05b930fb8ac7,zacharoplasteio-andreadakis-peristeri-05b9,Ζαχαροπλαστείο Ανδρεαδάκης Περιστέρι,restaurant,desserts,desserts,OK
dessertsRestaurants_0682819026f8,katsioylis-artopoieio-0682,Κατσιούλης αρτοποιείο,restaurant,desserts,desserts,OK
dessertsRestaurants_07f7d8449744,tzeneral-zacharoplasteio-07f7,Tzeneral Ζαχαροπλαστείο,restaurant,desserts,desserts,OK
dessertsRestaurants_0815f2566c3c,galyfianakis-0815,Galyfianakis,restaurant,desserts,desserts,OK
dessertsRestaurants_0891a505b36b,galaktopoleio-stamoy-0891,Γαλακτοπωλείο Στάμου,restaurant,desserts,desserts,OK
dessertsRestaurants_09255d7a464f,gellissimo-biscoto-athens-0925,Gellissimo Biscoto Athens,restaurant,desserts,desserts,OK
dessertsRestaurants_0a4575669b20,sorolop-0a45,Sorolop,restaurant,desserts,desserts,OK
dessertsRestaurants_0a8378cb10e5,chrysanthe-0a83,Chrysánthē,restaurant,desserts,desserts,OK
dessertsRestaurants_0abf80a62983,zacharoplasteia-kosmikon-ag-paraskeyi-0abf,ΖΑΧΑΡΟΠΛΑΣΤΕΙΑ ΚΟΣΜΙΚΟΝ ΑΓ.ΠΑΡΑΣΚΕΥΗ,restaurant,desserts,desserts,OK
dessertsRestaurants_0b6ae51a593c,koykoyvagia-0b6a,Κουκουβάγια,restaurant,desserts,desserts,OK
dessertsRestaurants_0bd680afbb5e,zacharoplasteio-profiterol-dimopoylos-kallithea-0bd6,Ζαχαροπλαστείο Προφιτερόλ Δημόπουλος Καλλιθέα,restaurant,desserts,desserts,OK
dessertsRestaurants_0bd970e0964c,galaktopoleio-stamoy-0bd9,Γαλακτοπωλείο ΣΤΑΜΟΥ,restaurant,desserts,desserts,OK
dessertsRestaurants_0c24728d84f7,zacharoplasteia-konstantinidis-0c24,Ζαχαροπλαστεία Κωνσταντινίδης,restaurant,desserts,desserts,OK
dessertsRestaurants_0d1a14ec5981,i-scream-homemade-ice-cream-cafe-0d1a,I SCREAM homemade ice cream-cafe,restaurant,desserts,desserts,OK
dessertsRestaurants_0ee58cfa385e,antonis-selekos-conceptual-desserts-0ee5,Antonis Selekos Conceptual Desserts,restaurant,desserts,desserts,OK
dessertsRestaurants_0eed40d3488f,helios-pastry-shop-0eed,Helios Pastry Shop,restaurant,desserts,desserts,OK
dessertsRestaurants_0f0c49ba7b9d,lukumades-0f0c,LUKUMAΔΕΣ,restaurant,desserts,desserts,OK
dessertsRestaurants_10984675e64e,loukou-mio-1098,Loukou Mio,restaurant,desserts,desserts,OK
dessertsRestaurants_1148b5deca52,galaktopoleio-stamoy-1148,Γαλακτοπωλείο ΣΤΑΜΟΥ,restaurant,desserts,desserts,OK
dessertsRestaurants_11a9a0429f5e,sugar-confectionery-11a9,Sugar Confectionery,restaurant,desserts,desserts,OK
dessertsRestaurants_11d8eb3a5116,solo-gelato-pefki-11d8,Solo Gelato Pefki,restaurant,desserts,desserts,OK
dessertsRestaurants_12623fbd2b22,the-cookie-spot-1262,The Cookie Spot,restaurant,desserts,desserts,OK
dessertsRestaurants_133f25aa5736,lartecono-davinci-gelato-kifisia-133f,Lartecono Davinci Gelato (Kifisia),restaurant,desserts,desserts,OK
dessertsRestaurants_1340f4510458,terkenlis-chalandri-1340,Τερκενλής Χαλάνδρι,restaurant,desserts,desserts,OK
dessertsRestaurants_1535883517fb,chalvadopoiia-papagiannopoylospapagiannopoylos-ioannis-1535,Χαλβαδοποιία ΠαπαγιαννόπουλοςΠαπαγιαννόπουλος Ιωάννης,restaurant,desserts,desserts,OK
dessertsRestaurants_162156adc1f2,nick-alexoudas-1621,NICK ALEXOUDAS,restaurant,desserts,desserts,OK
dessertsRestaurants_1765ea0649e8,zacharoplasteio-andreadakis-dasos-chaidarioy-1765,Ζαχαροπλαστείο Ανδρεαδάκης Δάσος Χαϊδαρίου,restaurant,desserts,desserts,OK
dessertsRestaurants_1784b9fa852d,baklamania-1784,Baklamania,restaurant,desserts,desserts,OK
dessertsRestaurants_189ec545bdd1,lotsares-189e,Lotsárēs,restaurant,desserts,desserts,OK
dessertsRestaurants_18a065b2a830,despina-patisserie-18a0,Despina Patisserie,restaurant,desserts,desserts,OK
dessertsRestaurants_18c800bb34dd,apalou-bistro-18c8,Apalou bistro,restaurant,desserts,desserts,OK
dessertsRestaurants_1924a0d216d5,sol-bake-and-coffee-project-athens-1924,Sol Bake and Coffee Project - Athens,restaurant,desserts,desserts,OK
dessertsRestaurants_195d87455c89,ta-serbetia-stou-psyrri-195d,Ta Serbetia stou Psyrri,restaurant,desserts,desserts,OK
dessertsRestaurants_19a8d37c0b4c,cinnabon-19a8,Cinnabon,restaurant,desserts,desserts,OK
dessertsRestaurants_1c368e954317,pavlov-patisserie-1c36,Pavlov Patisserie,restaurant,desserts,desserts,OK
dessertsRestaurants_1d7df040c53a,zacharoplasteio-za-i-ris-zairis-pastry-patisserie-gelateria-1d7d,ΖΑΧΑΡΟΠΛΑΣΤΕΙΟ "ΖΑ'Ι'ΡΗΣ" ZAIRIS-PASTRY Patisserie Gelateria,restaurant,desserts,desserts,OK
dessertsRestaurants_1e21715c1ba4,theodorou-1e21,Theodorou,restaurant,desserts,desserts,OK
dessertsRestaurants_1e491648e63f,gelato-fresco-italiano-1e49,Gelato fresco italiano,restaurant,desserts,desserts,OK
dessertsRestaurants_1eaa59dec57f,confectioneries-hatzifotiou-1eaa,Confectioneries Hatzifotiou,restaurant,desserts,desserts,OK
dessertsRestaurants_1eb1d7d0a39b,trigona-elenidis-antheon-1eb1,Τρίγωνα Ελενίδης (Ανθέων),restaurant,desserts,desserts,OK
dessertsRestaurants_1ece1efe7fc8,palet-zacharoplasteio-1ece,Palet - Ζαχαροπλαστείο,restaurant,desserts,desserts,OK
dessertsRestaurants_1f27ca8b7f3d,gigil-1f27,gigil,restaurant,desserts,desserts,OK
dessertsRestaurants_1f8a84ec27ef,zacharoplasteio-melina-1f8a,Ζαχαροπλαστείο Μελίνα,restaurant,desserts,desserts,OK
dessertsRestaurants_212bd4b3371e,desire-zacharoplasteio-212b,DESIRE Ζαχαροπλαστείο,restaurant,desserts,desserts,OK
dessertsRestaurants_22239c987b1a,patisserie-artemis-gelateria-ice-cream-2223,Patisserie Artemis - Gelateria Ice Cream,restaurant,desserts,desserts,OK
dessertsRestaurants_225c3d4d20c4,lartecono-davinci-gelato-monastiraki-225c,Lartecono Davinci Gelato (Monastiraki),restaurant,desserts,desserts,OK
dessertsRestaurants_227e46360090,aggeliki-ice-cream-shop-227e,Aggeliki ice cream shop,restaurant,desserts,desserts,OK
dessertsRestaurants_2434d906577a,le-greche-syntagma-2434,Le Greche Syntagma,restaurant,desserts,desserts,OK
dessertsRestaurants_244c93cd072a,terkenlis-el-venizelos-afixeis-244c,Τερκενλής Ελ. Βενιζέλος - Αφίξεις,restaurant,desserts,desserts,OK
dessertsRestaurants_247254daf3fe,queen-boutique-desserts-2472,Queen Boutique Desserts,restaurant,desserts,desserts,OK
dessertsRestaurants_259da585070b,loukoumadaki-athens-259d,Loukoumadaki Athens,restaurant,desserts,desserts,OK
dessertsRestaurants_265283fa47ed,zacharoplasteio-ta-gioylia-2652,Ζαχαροπλαστείο Τα Γιούλια,restaurant,desserts,desserts,OK
dessertsRestaurants_269f1a4d58a3,aristokratikon-kifisia-269f,Αριστοκρατικόν - Κηφισιά,restaurant,desserts,desserts,OK
dessertsRestaurants_26e3d9025bbd,andrias-26e3,Ανδριάς,restaurant,desserts,desserts,OK
dessertsRestaurants_2726c61e3f6e,mikraki-gelato-2726,Μικράκι gelato,restaurant,desserts,desserts,OK
dessertsRestaurants_278027c93e69,zacharoplasteio-syntrivani-2780,Ζαχαροπλαστείο Συντριβάνι,restaurant,desserts,desserts,OK
dessertsRestaurants_27cc6726185a,zacharoplasteia-kosmikon-ag-nikolaos-27cc,ΖΑΧΑΡΟΠΛΑΣΤΕΙΑ ΚΟΣΜΙΚΟΝ ΑΓ.ΝΙΚΟΛΑΟΣ,restaurant,desserts,desserts,OK
dessertsRestaurants_2849c272c636,bufala-gelato-glyfada-2849,Bufala Gelato (Γλυφάδα),restaurant,desserts,desserts,OK
dessertsRestaurants_2866616f6c72,passarella-chalandri-2866,Passarella - Χαλάνδρι,restaurant,desserts,desserts,OK
dessertsRestaurants_28a0c1dca6b8,trigona-elenidi-28a0,Trigona Elenidi,restaurant,desserts,desserts,OK
dessertsRestaurants_298a5dde0910,grande-mylonas-298a,GRANDE MYLONAS,restaurant,desserts,desserts,OK
dessertsRestaurants_29d96cbe3da8,glykoplasteio-29d9,Glykoplasteío,restaurant,desserts,desserts,OK
dessertsRestaurants_2a3970a71069,django-gelato-athens-2a39,Django Gelato Athens,restaurant,desserts,desserts,OK
dessertsRestaurants_2b678632636d,gelateria-giovanni-2b67,Gelateria Giovanni,restaurant,desserts,desserts,OK
dessertsRestaurants_2befb2db83ce,terkenlis-2bef,Terkenlis,restaurant,desserts,desserts,OK
dessertsRestaurants_2ce344200b32,artozacharoplasteia-gavriilidis-2ce3,Αρτοζαχαροπλαστεία Γαβριηλίδης,restaurant,desserts,desserts,OK
dessertsRestaurants_2d2fecfa00e3,mona-lisa-l-atelier-del-gelato-athens-2d2f,Mona Lisa L' Atelier Del Gelato | Athens,restaurant,desserts,desserts,OK
dessertsRestaurants_2d68be5dbeef,cinnabon-river-west-2d68,Cinnabon River West,restaurant,desserts,desserts,OK
dessertsRestaurants_2dd2e036af70,elenidis-2dd2,Elenidis,restaurant,desserts,desserts,OK
dessertsRestaurants_2e03a8c9e4e0,sovolos-zacharoplasteio-foyrnos-2e03,Sovolos - Ζαχαροπλαστείο - Φούρνος,restaurant,desserts,desserts,OK
dessertsRestaurants_2e19f32f107c,revani-me-pagoto-patisserie-anatoli-2e19,Revani me Pagoto - Patisserie Anatoli,restaurant,desserts,desserts,OK
dessertsRestaurants_2ea0c1d8df4a,routina-glyfada-2ea0,Routina Glyfada,restaurant,desserts,desserts,OK
dessertsRestaurants_2fe15f278a42,roxane-2fe1,Rōxánē,restaurant,desserts,desserts,OK
dessertsRestaurants_31563f38c3c8,little-kook-3156,Little Kook,restaurant,desserts,desserts,OK
dessertsRestaurants_31d6f488c2f0,terkenlis-ose-31d6,Terkenlis OSE,restaurant,desserts,desserts,OK
dessertsRestaurants_33a56f7d2cf2,andrias-33a5,Ανδριάς,restaurant,desserts,desserts,OK
dessertsRestaurants_35fad49944d3,oikogeneia-stayrati-35fa,Οικογένεια Σταυράτη,restaurant,desserts,desserts,OK
dessertsRestaurants_36cfd9004102,fresh-mail-pagkratioy-36cf,Fresh Mail Παγκρατίου,restaurant,desserts,desserts,OK
dessertsRestaurants_374f4778e206,bombus-street-loukoumas-coffee-374f,Bombus Street Loukoumas & Coffee,restaurant,desserts,desserts,OK
dessertsRestaurants_39196d9bee61,fatto-a-mano-3919,Fatto a Mano,restaurant,desserts,desserts,OK
dessertsRestaurants_394832dca619,waffle-house-3948,Waffle House,restaurant,desserts,desserts,OK
dessertsRestaurants_3a9ca127474c,yellow-bicycle-3a9c,Yellow Bicycle,restaurant,desserts,desserts,OK
dessertsRestaurants_3b2fc988e719,cookie-man-3b2f,Cookie Man,restaurant,desserts,desserts,OK
dessertsRestaurants_3b5bf46add7e,terkenlis-3b5b,Terkenlis,restaurant,desserts,desserts,OK
dessertsRestaurants_3c1566b87f0f,galaktopoleio-stamoy-galatsi-attikis-3c15,Γαλακτοπωλείο ΣΤΑΜΟΥ  Γαλάτσι Αττικής,restaurant,desserts,desserts,OK
dessertsRestaurants_3c30b0e5f97f,trigona-elenidi-3c30,Trigona Elenidi,restaurant,desserts,desserts,OK
dessertsRestaurants_3d1262fd2666,fystiki-gelato-3d12,Fystiki Gelato,restaurant,desserts,desserts,OK
dessertsRestaurants_3d8333fd87a3,mitsakakis-3d83,Mitsakakis,restaurant,desserts,desserts,OK
dessertsRestaurants_3dbefba5d853,galaktopoleio-stamoy-3dbe,Γαλακτοπωλείο ΣΤΑΜΟΥ,restaurant,desserts,desserts,OK
dessertsRestaurants_40ab106f41d5,la-fete-du-chocolat-40ab,La fete du chocolat,restaurant,desserts,desserts,OK
dessertsRestaurants_40ed95d6ca7b,il-capriccio-creperie-gelateria-40ed,Il Capriccio Creperie Gelateria,restaurant,desserts,desserts,OK
dessertsRestaurants_4106b45265a3,bueno-4106,Bueno,restaurant,desserts,desserts,OK
dessertsRestaurants_4247bc679f6e,kallisto-4247,Kallisto,restaurant,desserts,desserts,OK
dessertsRestaurants_429ae1be11cf,evangelou-confectionary-429a,Evangelou Confectionary,restaurant,desserts,desserts,OK
dessertsRestaurants_4314e81fb349,boutique-baking-pepi-beza-4314,Boutique Baking Pepi Beza,restaurant,desserts,desserts,OK
